Datetime,Close,High,Low,Open,Volume
2026-05-29 00:00:00+01:00,115.53199768066406,115.55500030517578,115.51000213623047,115.52200317382812,0
2026-05-29 00:15:00+01:00,115.52899932861328,115.55000305175781,115.51499938964844,115.5459976196289,0
2026-05-29 00:30:00+01:00,115.54199981689453,115.56099700927734,115.50700378417969,115.51899719238281,0
2026-05-29 00:45:00+01:00,115.54100036621094,115.56099700927734,115.51000213623047,115.53500366210938,0
2026-05-29 01:00:00+01:00,115.58200073242188,115.5989990234375,115.54100036621094,115.54499816894531,0
2026-05-29 01:15:00+01:00,115.5770034790039,115.58599853515625,115.53700256347656,115.5790023803711,0
2026-05-29 01:30:00+01:00,115.56700134277344,115.58699798583984,115.54900360107422,115.572998046875,0
2026-05-29 01:45:00+01:00,115.55400085449219,115.59300231933594,115.54299926757812,115.56999969482422,0
2026-05-29 02:00:00+01:00,115.56800079345703,115.58100128173828,115.54299926757812,115.55799865722656,0
2026-05-29 02:15:00+01:00,115.58200073242188,115.59700012207031,115.552001953125,115.56700134277344,0
2026-05-29 02:30:00+01:00,115.572998046875,115.58799743652344,115.55699920654297,115.57599639892578,0
2026-05-29 02:45:00+01:00,115.55799865722656,115.59200286865234,115.5479965209961,115.5770034790039,0
2026-05-29 03:00:00+01:00,115.5770034790039,115.59100341796875,115.552001953125,115.56999969482422,0
2026-05-29 03:15:00+01:00,115.56400299072266,115.58899688720703,115.55000305175781,115.5790023803711,0
2026-05-29 03:30:00+01:00,115.55599975585938,115.58499908447266,115.53800201416016,115.56400299072266,0
2026-05-29 03:45:00+01:00,115.55699920654297,115.56800079345703,115.52400207519531,115.55599975585938,0
2026-05-29 04:00:00+01:00,115.54900360107422,115.56800079345703,115.52300262451172,115.55699920654297,0
2026-05-29 04:15:00+01:00,115.55500030517578,115.56900024414062,115.52400207519531,115.5469970703125,0
2026-05-29 04:30:00+01:00,115.54100036621094,115.56099700927734,115.51799774169922,115.54900360107422,0
2026-05-29 04:45:00+01:00,115.56300354003906,115.56500244140625,115.5250015258789,115.54299926757812,0
2026-05-29 05:00:00+01:00,115.56199645996094,115.58699798583984,115.53800201416016,115.55699920654297,0
2026-05-29 05:15:00+01:00,115.54499816894531,115.56700134277344,115.5260009765625,115.56199645996094,0
2026-05-29 05:30:00+01:00,115.5479965209961,115.55599975585938,115.5199966430664,115.54000091552734,0
2026-05-29 05:45:00+01:00,115.52100372314453,115.55899810791016,115.50900268554688,115.5469970703125,0
2026-05-29 06:00:00+01:00,115.53099822998047,115.5469970703125,115.4990005493164,115.5199966430664,0
2026-05-29 06:15:00+01:00,115.54299926757812,115.55500030517578,115.51000213623047,115.52999877929688,0
2026-05-29 06:30:00+01:00,115.53199768066406,115.55400085449219,115.51499938964844,115.53500366210938,0
2026-05-29 06:45:00+01:00,115.54100036621094,115.56999969482422,115.50499725341797,115.53399658203125,0
2026-05-29 07:00:00+01:00,115.55699920654297,115.56999969482422,115.51399993896484,115.54499816894531,0
2026-05-29 07:15:00+01:00,115.49500274658203,115.56400299072266,115.48400115966797,115.56099700927734,0
2026-05-29 07:30:00+01:00,115.43000030517578,115.50599670410156,115.4280014038086,115.5,0
2026-05-29 07:45:00+01:00,115.41699981689453,115.4739990234375,115.39299774169922,115.43099975585938,0
2026-05-29 08:00:00+01:00,115.39099884033203,115.4520034790039,115.37100219726562,115.41899871826172,0
2026-05-29 08:15:00+01:00,115.41100311279297,115.41899871826172,115.37300109863281,115.38999938964844,0
2026-05-29 08:30:00+01:00,115.427001953125,115.447998046875,115.38600158691406,115.40299987792969,0
2026-05-29 08:45:00+01:00,115.3949966430664,115.44300079345703,115.39099884033203,115.41899871826172,0
2026-05-29 09:00:00+01:00,115.33100128173828,115.40299987792969,115.302001953125,115.39399719238281,0
2026-05-29 09:15:00+01:00,115.38700103759766,115.39800262451172,115.31300354003906,115.33100128173828,0
2026-05-29 09:30:00+01:00,115.39700317382812,115.43599700927734,115.38200378417969,115.38800048828125,0
2026-05-29 09:45:00+01:00,115.38300323486328,115.40299987792969,115.35099792480469,115.39900207519531,0
2026-05-29 10:00:00+01:00,115.37799835205078,115.38999938964844,115.34600067138672,115.37899780273438,0
2026-05-29 10:15:00+01:00,115.3270034790039,115.38500213623047,115.31800079345703,115.37699890136719,0
2026-05-29 10:30:00+01:00,115.34400177001953,115.35700225830078,115.2959976196289,115.3280029296875,0
2026-05-29 10:45:00+01:00,115.36100006103516,115.37899780273438,115.31999969482422,115.34400177001953,0
2026-05-29 11:00:00+01:00,115.35700225830078,115.37699890136719,115.32599639892578,115.36499786376953,0
2026-05-29 11:15:00+01:00,115.36799621582031,115.3759994506836,115.33000183105469,115.35099792480469,0
2026-05-29 11:30:00+01:00,115.33100128173828,115.37799835205078,115.3290023803711,115.36100006103516,0
2026-05-29 11:45:00+01:00,115.35399627685547,115.36199951171875,115.30899810791016,115.33200073242188,0
2026-05-29 12:00:00+01:00,115.31999969482422,115.3550033569336,115.30000305175781,115.35099792480469,0
2026-05-29 12:15:00+01:00,115.31800079345703,115.34300231933594,115.27799987792969,115.31400299072266,0
2026-05-29 12:30:00+01:00,115.35600280761719,115.3740005493164,115.28199768066406,115.31800079345703,0
2026-05-29 12:45:00+01:00,115.39399719238281,115.40899658203125,115.33499908447266,115.35399627685547,0
2026-05-29 13:00:00+01:00,115.38700103759766,115.41600036621094,115.3290023803711,115.38700103759766,0
2026-05-29 13:15:00+01:00,115.35600280761719,115.39700317382812,115.31900024414062,115.38700103759766,0
2026-05-29 13:30:00+01:00,115.21600341796875,115.35700225830078,115.21299743652344,115.3550033569336,0
2026-05-29 13:45:00+01:00,115.25299835205078,115.25399780273438,115.15899658203125,115.21700286865234,0
2026-05-29 14:00:00+01:00,115.2770004272461,115.28600311279297,115.22799682617188,115.24600219726562,0
2026-05-29 14:15:00+01:00,115.33599853515625,115.36399841308594,115.25900268554688,115.27100372314453,0
2026-05-29 14:30:00+01:00,115.33499908447266,115.40699768066406,115.31500244140625,115.33399963378906,0
2026-05-29 14:45:00+01:00,115.3270034790039,115.3499984741211,115.26899719238281,115.33499908447266,0
2026-05-29 15:00:00+01:00,115.375,115.43800354003906,115.27999877929688,115.32599639892578,0
2026-05-29 15:15:00+01:00,115.43900299072266,115.45099639892578,115.36100006103516,115.375,0
2026-05-29 15:30:00+01:00,115.43800354003906,115.48600006103516,115.37100219726562,115.43599700927734,0
2026-05-29 15:45:00+01:00,115.55699920654297,115.60099792480469,115.39600372314453,115.43800354003906,0
2026-05-29 16:00:00+01:00,115.45700073242188,115.57499694824219,115.39700317382812,115.55400085449219,0
2026-05-29 16:15:00+01:00,115.47200012207031,115.48600006103516,115.41699981689453,115.46199798583984,0
2026-05-29 16:30:00+01:00,115.5250015258789,115.55599975585938,115.4530029296875,115.47000122070312,0
2026-05-29 16:45:00+01:00,115.50900268554688,115.55899810791016,115.5,115.52300262451172,0
2026-05-29 17:00:00+01:00,115.44999694824219,115.51699829101562,115.43499755859375,115.50599670410156,0
2026-05-29 17:15:00+01:00,115.41699981689453,115.45999908447266,115.39700317382812,115.44999694824219,0
2026-05-29 17:30:00+01:00,115.36199951171875,115.4209976196289,115.35399627685547,115.41500091552734,0
2026-05-29 17:45:00+01:00,115.36599731445312,115.38999938964844,115.33300018310547,115.36100006103516,0
2026-05-29 18:00:00+01:00,115.39099884033203,115.39399719238281,115.34200286865234,115.36599731445312,0
2026-05-29 18:15:00+01:00,115.40399932861328,115.41500091552734,115.36599731445312,115.39099884033203,0
2026-05-29 18:30:00+01:00,115.42500305175781,115.44100189208984,115.38099670410156,115.40599822998047,0
2026-05-29 18:45:00+01:00,115.4800033569336,115.48699951171875,115.40699768066406,115.42500305175781,0
2026-05-29 19:00:00+01:00,115.5,115.51499938964844,115.45800018310547,115.47899627685547,0
2026-05-29 19:15:00+01:00,115.48699951171875,115.5260009765625,115.46900177001953,115.50299835205078,0
2026-05-29 19:30:00+01:00,115.46600341796875,115.5009994506836,115.4530029296875,115.48799896240234,0
2026-05-29 19:45:00+01:00,115.43099975585938,115.48799896240234,115.4010009765625,115.46600341796875,0
2026-05-29 20:00:00+01:00,115.44999694824219,115.45800018310547,115.39299774169922,115.43099975585938,0
2026-05-29 20:15:00+01:00,115.51699829101562,115.52300262451172,115.41999816894531,115.44400024414062,0
2026-05-29 20:30:00+01:00,115.51799774169922,115.52300262451172,115.48600006103516,115.51799774169922,0
2026-05-29 20:45:00+01:00,115.48600006103516,115.52300262451172,115.4469985961914,115.51499938964844,0
2026-05-29 21:00:00+01:00,115.47899627685547,115.53600311279297,115.45099639892578,115.48799896240234,0
2026-05-29 21:15:00+01:00,115.4749984741211,115.4990005493164,115.44400024414062,115.4739990234375,0
2026-05-29 21:30:00+01:00,115.43800354003906,115.48100280761719,115.427001953125,115.4739990234375,0
2026-05-29 21:45:00+01:00,115.40899658203125,115.46199798583984,115.34700012207031,115.43900299072266,0
2026-05-29 22:00:00+01:00,115.4229965209961,115.4229965209961,115.4229965209961,115.4229965209961,0
2026-05-29 22:15:00+01:00,115.4229965209961,115.4229965209961,115.4229965209961,115.4229965209961,0
2026-06-01 00:00:00+01:00,115.52899932861328,115.53500366210938,115.48699951171875,115.53099822998047,0
2026-06-01 00:15:00+01:00,115.51000213623047,115.53199768066406,115.49500274658203,115.51399993896484,0
2026-06-01 00:30:00+01:00,115.48799896240234,115.52999877929688,115.48600006103516,115.50900268554688,0
2026-06-01 00:45:00+01:00,115.48699951171875,115.55000305175781,115.48300170898438,115.48699951171875,0
2026-06-01 01:00:00+01:00,115.49800109863281,115.53800201416016,115.46900177001953,115.48699951171875,0
2026-06-01 01:15:00+01:00,115.49199676513672,115.51699829101562,115.46399688720703,115.49400329589844,0
2026-06-01 01:30:00+01:00,115.47799682617188,115.5,115.46499633789062,115.48400115966797,0
2026-06-01 01:45:00+01:00,115.50499725341797,115.5199966430664,115.45700073242188,115.47799682617188,0
2026-06-01 02:00:00+01:00,115.48999786376953,115.52200317382812,115.4530029296875,115.5009994506836,0
2026-06-01 02:15:00+01:00,115.5009994506836,115.51599884033203,115.46700286865234,115.48999786376953,0
2026-06-01 02:30:00+01:00,115.48400115966797,115.50900268554688,115.47200012207031,115.5,0
2026-06-01 02:45:00+01:00,115.49199676513672,115.51000213623047,115.47200012207031,115.47699737548828,0
2026-06-01 03:00:00+01:00,115.49299621582031,115.52400207519531,115.47799682617188,115.49400329589844,0
2026-06-01 03:15:00+01:00,115.47699737548828,115.50900268554688,115.45600128173828,115.49199676513672,0
2026-06-01 03:30:00+01:00,115.47200012207031,115.48300170898438,115.447998046875,115.4739990234375,0
2026-06-01 03:45:00+01:00,115.4749984741211,115.47799682617188,115.43800354003906,115.4749984741211,0
2026-06-01 04:00:00+01:00,115.47599792480469,115.48600006103516,115.44599914550781,115.4729995727539,0
2026-06-01 04:15:00+01:00,115.48699951171875,115.48999786376953,115.4489974975586,115.47699737548828,0
2026-06-01 04:30:00+01:00,115.45600128173828,115.49199676513672,115.43599700927734,115.48100280761719,0
2026-06-01 04:45:00+01:00,115.447998046875,115.46900177001953,115.43000030517578,115.45800018310547,0
2026-06-01 05:00:00+01:00,115.47000122070312,115.4749984741211,115.43599700927734,115.4469985961914,0
2026-06-01 05:15:00+01:00,115.4749984741211,115.48100280761719,115.447998046875,115.4729995727539,0
2026-06-01 05:30:00+01:00,115.47799682617188,115.48200225830078,115.45099639892578,115.47699737548828,0
2026-06-01 05:45:00+01:00,115.47899627685547,115.48100280761719,115.4469985961914,115.47799682617188,0
2026-06-01 06:00:00+01:00,115.48100280761719,115.49099731445312,115.447998046875,115.47599792480469,0
2026-06-01 06:15:00+01:00,115.45999908447266,115.48400115966797,115.4469985961914,115.48100280761719,0
2026-06-01 06:30:00+01:00,115.47699737548828,115.48400115966797,115.4469985961914,115.46199798583984,0
2026-06-01 06:45:00+01:00,115.47000122070312,115.4990005493164,115.45099639892578,115.47599792480469,0
2026-06-01 07:00:00+01:00,115.5260009765625,115.52899932861328,115.46499633789062,115.4739990234375,0
2026-06-01 07:15:00+01:00,115.53600311279297,115.55000305175781,115.51100158691406,115.5270004272461,0
2026-06-01 07:30:00+01:00,115.50299835205078,115.53700256347656,115.47799682617188,115.52999877929688,0
2026-06-01 07:45:00+01:00,115.48699951171875,115.52200317382812,115.4729995727539,115.50299835205078,0
2026-06-01 08:00:00+01:00,115.48100280761719,115.50599670410156,115.44999694824219,115.48400115966797,0
2026-06-01 08:15:00+01:00,115.45099639892578,115.48600006103516,115.43000030517578,115.47899627685547,0
2026-06-01 08:30:00+01:00,115.40899658203125,115.45899963378906,115.38899993896484,115.45099639892578,0
2026-06-01 08:45:00+01:00,115.43499755859375,115.45899963378906,115.38099670410156,115.41100311279297,0
2026-06-01 09:00:00+01:00,115.39800262451172,115.44499969482422,115.3759994506836,115.43000030517578,0
2026-06-01 09:15:00+01:00,115.39900207519531,115.41400146484375,115.36399841308594,115.39399719238281,0
2026-06-01 09:30:00+01:00,115.40899658203125,115.4229965209961,115.37899780273438,115.39600372314453,0
2026-06-01 09:45:00+01:00,115.41400146484375,115.42400360107422,115.37300109863281,115.40499877929688,0
2026-06-01 10:00:00+01:00,115.4010009765625,115.44200134277344,115.37100219726562,115.41500091552734,0
2026-06-01 10:15:00+01:00,115.38500213623047,115.40399932861328,115.35399627685547,115.39700317382812,0
2026-06-01 10:30:00+01:00,115.36900329589844,115.4010009765625,115.35399627685547,115.38700103759766,0
2026-06-01 10:45:00+01:00,115.38500213623047,115.39299774169922,115.34100341796875,115.3759994506836,0
2026-06-01 11:00:00+01:00,115.4020004272461,115.40799713134766,115.3740005493164,115.38500213623047,0
2026-06-01 11:15:00+01:00,115.38300323486328,115.4010009765625,115.34400177001953,115.4010009765625,0
2026-06-01 11:30:00+01:00,115.36399841308594,115.38600158691406,115.34100341796875,115.38400268554688,0
2026-06-01 11:45:00+01:00,115.34300231933594,115.36900329589844,115.31900024414062,115.36699676513672,0
2026-06-01 12:00:00+01:00,115.32499694824219,115.34500122070312,115.2760009765625,115.34200286865234,0
2026-06-01 12:15:00+01:00,115.33200073242188,115.34300231933594,115.29100036621094,115.32499694824219,0
2026-06-01 12:30:00+01:00,115.2760009765625,115.33599853515625,115.26000213623047,115.3270034790039,0
2026-06-01 12:45:00+01:00,115.30899810791016,115.31800079345703,115.25800323486328,115.2760009765625,0
2026-06-01 13:00:00+01:00,115.31700134277344,115.3499984741211,115.28800201416016,115.31300354003906,0
2026-06-01 13:15:00+01:00,115.24600219726562,115.33200073242188,115.23600006103516,115.31400299072266,0
2026-06-01 13:30:00+01:00,115.27799987792969,115.30899810791016,115.2229995727539,115.24600219726562,0
2026-06-01 13:45:00+01:00,115.34700012207031,115.36900329589844,115.26100158691406,115.2770004272461,0
2026-06-01 14:00:00+01:00,115.35299682617188,115.36399841308594,115.27300262451172,115.34600067138672,0
2026-06-01 14:15:00+01:00,115.41300201416016,115.4540023803711,115.32099914550781,115.35299682617188,0
2026-06-01 14:30:00+01:00,115.35700225830078,115.43499755859375,115.3270034790039,115.41899871826172,0
2026-06-01 14:45:00+01:00,115.37799835205078,115.41699981689453,115.31700134277344,115.35399627685547,0
2026-06-01 15:00:00+01:00,115.34300231933594,115.41200256347656,115.30699920654297,115.36699676513672,0
2026-06-01 15:15:00+01:00,115.36900329589844,115.39199829101562,115.31300354003906,115.33999633789062,0
2026-06-01 15:30:00+01:00,115.35900115966797,115.375,115.33699798583984,115.36799621582031,0
2026-06-01 15:45:00+01:00,115.39700317382812,115.41300201416016,115.32099914550781,115.35800170898438,0
2026-06-01 16:00:00+01:00,115.39399719238281,115.41300201416016,115.35299682617188,115.39600372314453,0
2026-06-01 16:15:00+01:00,115.43299865722656,115.43800354003906,115.36100006103516,115.38600158691406,0
2026-06-01 16:30:00+01:00,115.3740005493164,115.44599914550781,115.35600280761719,115.43299865722656,0
2026-06-01 16:45:00+01:00,115.375,115.39900207519531,115.3499984741211,115.3740005493164,0
2026-06-01 17:00:00+01:00,115.37799835205078,115.38300323486328,115.3280029296875,115.37699890136719,0
2026-06-01 17:15:00+01:00,115.40299987792969,115.41799926757812,115.33599853515625,115.37799835205078,0
2026-06-01 17:30:00+01:00,115.40499877929688,115.42500305175781,115.36599731445312,115.4020004272461,0
2026-06-01 17:45:00+01:00,115.41899871826172,115.43000030517578,115.3759994506836,115.4010009765625,0
2026-06-01 18:00:00+01:00,115.41200256347656,115.42500305175781,115.38999938964844,115.41200256347656,0
2026-06-01 18:15:00+01:00,115.40899658203125,115.47000122070312,115.3949966430664,115.41300201416016,0
2026-06-01 18:30:00+01:00,115.41400146484375,115.4280014038086,115.35099792480469,115.40599822998047,0
2026-06-01 18:45:00+01:00,115.40799713134766,115.43099975585938,115.38400268554688,115.41500091552734,0
2026-06-01 19:00:00+01:00,115.39199829101562,115.4229965209961,115.36499786376953,115.40699768066406,0
2026-06-01 19:15:00+01:00,115.38400268554688,115.40399932861328,115.35099792480469,115.39600372314453,0
2026-06-01 19:30:00+01:00,115.3759994506836,115.38999938964844,115.3479995727539,115.38500213623047,0
2026-06-01 19:45:00+01:00,115.41899871826172,115.4260025024414,115.35199737548828,115.37000274658203,0
2026-06-01 20:00:00+01:00,115.36399841308594,115.41899871826172,115.34100341796875,115.41899871826172,0
2026-06-01 20:15:00+01:00,115.37200164794922,115.38700103759766,115.33699798583984,115.37200164794922,0
2026-06-01 20:30:00+01:00,115.3740005493164,115.39399719238281,115.34100341796875,115.36900329589844,0
2026-06-01 20:45:00+01:00,115.39700317382812,115.41699981689453,115.35299682617188,115.3759994506836,0
2026-06-01 21:00:00+01:00,115.3759994506836,115.40899658203125,115.35600280761719,115.39399719238281,0
2026-06-01 21:15:00+01:00,115.36100006103516,115.37999725341797,115.33599853515625,115.3759994506836,0
2026-06-01 21:30:00+01:00,115.37200164794922,115.38700103759766,115.34100341796875,115.36100006103516,0
2026-06-01 21:45:00+01:00,115.3270034790039,115.37999725341797,115.30699920654297,115.37200164794922,0
2026-06-01 22:00:00+01:00,115.28800201416016,115.40699768066406,115.27799987792969,115.322998046875,0
2026-06-01 22:15:00+01:00,115.27200317382812,115.3030014038086,115.23300170898438,115.25800323486328,0
2026-06-01 22:30:00+01:00,115.26699829101562,115.28900146484375,115.23300170898438,115.25299835205078,0
2026-06-01 22:45:00+01:00,115.32099914550781,115.36000061035156,115.25499725341797,115.25900268554688,0
2026-06-01 23:00:00+01:00,115.33200073242188,115.36100006103516,115.28900146484375,115.33000183105469,0
2026-06-01 23:15:00+01:00,115.31400299072266,115.34100341796875,115.29399871826172,115.33300018310547,0
2026-06-01 23:30:00+01:00,115.31800079345703,115.33599853515625,115.30699920654297,115.31300354003906,0
2026-06-01 23:45:00+01:00,115.34300231933594,115.3499984741211,115.3030014038086,115.33200073242188,0
2026-06-02 00:00:00+01:00,115.34100341796875,115.36299896240234,115.32099914550781,115.34300231933594,0
2026-06-02 00:15:00+01:00,115.33699798583984,115.3479995727539,115.31500244140625,115.33499908447266,0
2026-06-02 00:30:00+01:00,115.32099914550781,115.3489990234375,115.3010025024414,115.34400177001953,0
2026-06-02 00:45:00+01:00,115.3270034790039,115.33899688720703,115.2959976196289,115.31999969482422,0
2026-06-02 01:00:00+01:00,115.35800170898438,115.35800170898438,115.31999969482422,115.33499908447266,0
2026-06-02 01:15:00+01:00,115.34700012207031,115.35900115966797,115.32499694824219,115.35399627685547,0
2026-06-02 01:30:00+01:00,115.35199737548828,115.37000274658203,115.33599853515625,115.34700012207031,0
2026-06-02 01:45:00+01:00,115.3219985961914,115.375,115.31199645996094,115.35299682617188,0
2026-06-02 02:00:00+01:00,115.32099914550781,115.33300018310547,115.2959976196289,115.31900024414062,0
2026-06-02 02:15:00+01:00,115.3270034790039,115.33599853515625,115.2979965209961,115.31400299072266,0
2026-06-02 02:30:00+01:00,115.32099914550781,115.33200073242188,115.2979965209961,115.32499694824219,0
2026-06-02 02:45:00+01:00,115.33300018310547,115.34500122070312,115.30599975585938,115.3219985961914,0
2026-06-02 03:00:00+01:00,115.3290023803711,115.34200286865234,115.31099700927734,115.33300018310547,0
2026-06-02 03:15:00+01:00,115.33300018310547,115.34100341796875,115.30400085449219,115.33200073242188,0
2026-06-02 03:30:00+01:00,115.33899688720703,115.34200286865234,115.30699920654297,115.3270034790039,0
2026-06-02 03:45:00+01:00,115.33300018310547,115.34100341796875,115.31099700927734,115.33599853515625,0
