Datetime,Close,High,Low,Open,Volume
2026-06-02 00:00:00-04:00,4535.0,4535.7001953125,4528.0,4529.2998046875,513
2026-06-02 00:15:00-04:00,4535.0,4541.2001953125,4534.5,4535.10009765625,1175
2026-06-02 00:30:00-04:00,4540.89990234375,4541.7998046875,4534.0,4535.10009765625,921
2026-06-02 00:45:00-04:00,4547.7001953125,4548.60009765625,4540.2998046875,4540.7001953125,943
2026-06-02 01:00:00-04:00,4548.7998046875,4549.0,4545.7001953125,4547.7001953125,530
2026-06-02 01:15:00-04:00,4549.7998046875,4552.2001953125,4546.7998046875,4548.7001953125,1067
2026-06-02 01:30:00-04:00,4554.2998046875,4558.7998046875,4549.7998046875,4549.7998046875,1738
2026-06-02 01:45:00-04:00,4547.0,4556.39990234375,4545.7001953125,4554.7001953125,1240
2026-06-02 02:00:00-04:00,4548.7998046875,4554.7998046875,4546.89990234375,4546.89990234375,1269
2026-06-02 02:15:00-04:00,4563.10009765625,4564.2001953125,4548.0,4548.7998046875,2357
2026-06-02 02:30:00-04:00,4563.0,4568.7998046875,4562.0,4563.5,1640
2026-06-02 02:45:00-04:00,4566.0,4567.0,4562.0,4562.7998046875,798
2026-06-02 03:00:00-04:00,4570.10009765625,4571.2998046875,4563.5,4565.7998046875,1288
2026-06-02 03:15:00-04:00,4564.0,4570.7001953125,4563.2998046875,4569.89990234375,1018
2026-06-02 03:30:00-04:00,4561.7998046875,4565.10009765625,4561.0,4564.0,1054
2026-06-02 03:45:00-04:00,4565.2001953125,4565.7998046875,4558.0,4562.10009765625,1592
2026-06-02 04:00:00-04:00,4565.0,4569.2998046875,4563.2001953125,4565.2001953125,1227
2026-06-02 04:15:00-04:00,4561.2001953125,4565.5,4559.5,4565.10009765625,951
2026-06-02 04:30:00-04:00,4559.0,4563.60009765625,4558.39990234375,4561.0,533
2026-06-02 04:45:00-04:00,4557.0,4560.7001953125,4556.10009765625,4558.7001953125,616
2026-06-02 05:00:00-04:00,4563.7001953125,4564.2998046875,4555.60009765625,4557.10009765625,1492
2026-06-02 05:15:00-04:00,4556.7001953125,4565.89990234375,4555.2001953125,4563.60009765625,1283
2026-06-02 05:30:00-04:00,4555.60009765625,4557.2998046875,4550.89990234375,4556.7998046875,2194
2026-06-02 05:45:00-04:00,4559.39990234375,4561.0,4554.7998046875,4555.39990234375,922
2026-06-02 06:00:00-04:00,4558.60009765625,4561.2001953125,4557.2998046875,4559.7001953125,546
2026-06-02 06:15:00-04:00,4558.10009765625,4559.0,4554.10009765625,4558.39990234375,625
2026-06-02 06:30:00-04:00,4558.10009765625,4558.2001953125,4555.0,4558.0,371
2026-06-02 06:45:00-04:00,4563.10009765625,4563.5,4558.60009765625,4558.60009765625,774
2026-06-02 07:00:00-04:00,4558.5,4564.2001953125,4558.5,4563.0,495
2026-06-02 07:15:00-04:00,4559.89990234375,4559.89990234375,4556.2998046875,4558.60009765625,563
2026-06-02 07:30:00-04:00,4556.5,4560.5,4555.7998046875,4560.0,420
2026-06-02 07:45:00-04:00,4557.2998046875,4560.39990234375,4555.2001953125,4556.7998046875,784
2026-06-02 08:00:00-04:00,4556.10009765625,4558.60009765625,4554.39990234375,4557.5,675
